timestamp,drone_pos,subject_pos,pedestrian0_pos,obj0_pos,obj0_type,obj1_pos,obj1_type,obj2_pos,obj2_type,obj3_pos,obj3_type,obj4_pos,obj4_type,obj5_pos,obj5_type,obj6_pos,obj6_type,obj7_pos,obj7_type,obj8_pos,obj8_type,obj9_pos,obj9_type
1,"(None, None, None)","(None, None, None)","(None, None, None)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(None, None, None)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(None, None, None)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(None, None, None)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(None, None, None)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(3.0, None, None)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(3.0, 4.0, None)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(None, None, None)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(0.0, None, None)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(0.0, 0.0, None)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(0.0, 0.0, 1.05)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(0.0, 0.0, 1.05)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(0.0, 0.0, 1.05)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(0.0, 0.0, 1.05)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(0.0, 0.0, 1.05)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(0.0, 0.0, 1.05)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(0.0, 0.0, 1.05)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(0.0, 0.0, 1.05)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(0.0, 0.0, 1.05)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(0.0, 0.0, 1.05)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(0.0, 0.0, 1.05)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(0.0, 0.0, 1.05)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(0.0, 0.0, 1.05)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(0.0, 0.0, 1.05)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(0.0, 0.0, 1.05)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(0.0, 0.0, 1.05)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(0.0, 0.0, 1.05)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(0.0, 0.0, 1.05)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(0.0, 0.0, 1.05)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(0.0, 0.0, 1.05)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
1,"(None, None, None)","(0.0, 0.0, 1.05)","(3.0, 4.0, 1.05)","[5, 1, 3]",ttype,"[8, 8, 3]",ttype,"[5, 8, 9]",ttype,"[7, 7, 10]",ttype,"[9, 4, 1]",ttype,"[2, 3, 2]",ttype,"[0, 1, 1]",ttype,"[10, 4, 8]",ttype,"[4, 9, 9]",ttype,"[2, 7, 8]",ttype
